Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,0,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,0,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,0,0,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,0,0,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,0,1,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,0,1,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,0,0,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,0,0,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,0,1,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,0,1,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,0,0,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,0,0,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,0,1,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,0,1,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,0,0,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,0,0,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,0,1,0,Health and Wellness
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,0,1,1,Literacy
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,1,1,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,1,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,0,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,1,1,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,0,1,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,0,1,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,0,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,1,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,1,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,1,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,0,1,1,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,1,0,0,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,1,0,0,1,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,1,0,1,0,Socio-economic
Babae,25-34,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,1,0,1,1,1,0,1,1,Socio-economic
